matricula,cpf,curriculo,forma_ingresso,ano_ingresso,periodo_ingresso,reserva_vagas,forma_evasao,ano_evasao,periodo_evasao,evadiu_periodo,sexo,cor,tipo_ensino_medio,ano_nascimento,idade_ingresso,idade_evasao,media_vestibular,periodo_ingresso_concat,periodo_evasao_concat
900001375,00000001794,1999,VESTIBULAR / ENEM,2012,2,,GRADUADO,2014,2,5,Homem,Parda,Somente escola privada,1994,18,20,67725,2012.2,2014.2
900001934,00000001795,1999,VESTIBULAR,2008,1,,CANCELAMENTO POR ABANDONO,2012,2,10,Homem,Parda,Somente escola pública,1989,19,23,711,2008.1,2012.2
900001174,00000001796,2017,SISU,2018,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,1,-3,Homem,Parda,Somente escola pública,1995,23,21,71814,2018.1,2016.1
900002584,00000001797,1999,VESTIBULAR / ENEM,2012,2,,GRADUADO,2012,1,0,Homem,Amarela,Somente escola privada,1992,20,20,7285,2012.2,2012.1
900001287,00000001798,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Homem,Parda,,1992,20,-1993,5872,2012.1,-1
900001003,00000001799,2017,SISU,2016,1,4,GRADUADO,2011,2,-8,Homem,Preta,Somente escola privada,1998,18,13,6425,2016.1,2011.2
900001662,00000001800,1999,SISU,2015,2,4,GRADUADO,2019,1,8,Homem,Preta,,1988,27,31,6331,2015.2,2019.1
900001734,00000001801,1999,VESTIBULAR,2007,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,13,Homem,Preta,Somente escola pública,1978,29,35,6242,2007.2,2013.2
900000765,00000001802,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Branca,Somente escola pública,1993,17,-1994,7551,2010.1,-1
900001853,00000001803,2017,TRANSFERENCIA,2015,1,,REGULAR,-1,0,-4032,Homem,Parda,Somente escola privada,1995,20,-1996,69429,2015.1,-1
900002025,00000001804,1999,SISU,2017,2,,CANCELAMENTO POR ABANDONO,2013,2,-7,Homem,Parda,Somente escola pública,1993,24,20,5994,2017.2,2013.2
900000332,00000001805,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Mulher,Parda,Somente escola pública,1994,24,-1995,6778,2018.2,-1
900002143,00000001806,1999,VESTIBULAR,2009,2,,CANCELADO NOVO INGRESSO OUTRO CURSO,2019,2,21,Mulher,Branca,Somente escola pública,1993,16,26,72524,2009.2,2019.2
900001980,00000001807,1999,VESTIBULAR / ENEM,2013,2,,GRADUADO,2015,2,5,Homem,Branca,Somente escola privada,1992,21,23,,2013.2,2015.2
900001008,00000001808,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Preta,Somente escola pública,1991,19,-1992,72391,2010.1,-1
900001661,00000001809,2017,SISU,2020,1,,CANCELADO REPROVOU TODAS POR FALTAS,2014,1,-11,Homem,Preta,Somente escola pública,2002,18,12,556,2020.1,2014.1
900001390,00000001810,2017,SISU,2020,1,,REGULAR,-1,0,-4042,Homem,Parda,Somente escola pública,2002,18,-2003,5826,2020.1,-1
900000295,00000001811,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Parda,Somente escola privada,1991,19,-1992,65115,2010.1,-1
900001217,00000001812,2017,SISU,2016,2,,REGULAR,-1,0,-4035,Homem,Parda,Somente escola privada,1993,23,-1994,72063,2016.2,-1
900000223,00000001813,1999,SISU,2016,2,2,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,-4,Homem,Branca,,1997,19,17,73882,2016.2,2014.1
900001595,00000001814,1999,VESTIBULAR / ENEM,2013,1,,REGULAR,-1,0,-4028,Homem,Branca,Somente escola privada,1996,17,-1997,58483,2013.1,-1
900000583,00000001815,1999,VESTIBULAR / ENEM,2012,1,,GRADUADO,2012,1,1,Mulher,Preta,Somente escola privada,1994,18,18,6103,2012.1,2012.1
900000280,00000001816,2017,SISU,2018,1,5,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,1,Homem,Branca,Somente escola privada,1998,20,20,5830,2018.1,2018.1
900000795,00000001817,2017,SISU,2016,1,,REGULAR,-1,0,-4034,Homem,Branca,,1996,20,-1997,73246,2016.1,-1
900002575,00000001818,2017,SISU,2020,1,3,GRADUADO,2015,1,-9,Homem,Não declarada,Somente escola pública,2003,17,12,6983,2020.1,2015.1
900000805,00000001819,2017,SISU,2016,1,,GRADUADO,2017,1,3,Mulher,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1998,18,19,6250,2016.1,2017.1
900002737,00000001820,1999,VESTIBULAR,2007,2,,CANCELADO REPROVOU TODAS POR FALTAS,2015,1,16,Homem,Parda,Somente escola pública,1987,20,28,6583,2007.2,2015.1
900000740,00000001821,1999,VESTIBULAR / ENEM,2011,1,,GRADUADO,2016,2,12,Mulher,Parda,Somente escola pública,1995,16,21,69518,2011.1,2016.2
900001822,00000001822,2017,SISU,2016,1,2,CANCELADO REPROVOU TODAS POR FALTAS,2011,1,-9,Homem,Parda,Somente escola pública,1994,22,17,6303,2016.1,2011.1
900001195,00000001823,2017,SISU,2018,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,2,-2,Homem,Branca,Somente escola privada,1998,20,18,5974,2018.1,2016.2
900001415,00000001824,1999,VESTIBULAR / ENEM,2012,1,,GRADUADO,2014,2,6,Homem,Parda,Somente escola pública,1979,33,35,65640,2012.1,2014.2
900001974,00000001825,1999,VESTIBULAR,2009,2,,REGULAR,-1,0,-4021,Mulher,Branca,Somente escola pública,1989,20,-1990,6055,2009.2,-1
900001785,00000001826,2017,SISU,2021,1,,GRADUADO,2016,1,-9,Homem,Preta,Somente escola privada,2003,18,13,6058,2021.1,2016.1
900001679,00000001827,2017,SISU,2021,1,2,CANCELAMENTO POR ABANDONO,2012,2,-16,Homem,Parda,Somente escola pública,1999,22,13,68513,2021.1,2012.2
900002595,00000001828,1999,VESTIBULAR / ENEM,2013,1,4,GRADUADO,2014,2,4,Homem,Preta,,1996,17,18,49139,2013.1,2014.2
900000024,00000001829,2017,SISU,2017,1,,CANCELADO REPROVOU TODAS POR FALTAS,2008,2,-16,Homem,Não declarada,,1999,18,9,5869,2017.1,2008.2
900002776,00000001830,1999,VESTIBULAR / ENEM,2014,1,3,CANCELAMENTO P/ SOLICITACAO ALUNO,2020,1,13,Homem,Parda,Somente escola privada,1998,16,22,7379,2014.1,2020.1
900002807,00000001831,1999,VESTIBULAR,2010,2,,CANCELAMENTO POR ABANDONO,2012,1,4,Homem,Branca,Somente escola privada,1991,19,21,70231,2010.2,2012.1
900002213,00000001832,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,1,-1,Homem,Não declarada,Somente escola privada,1994,18,17,69617,2012.1,2011.1
900000663,00000001833,1999,VESTIBULAR,2008,1,,REGULAR,-1,0,-4018,Mulher,Parda,Somente escola pública,1984,24,-1985,62700,2008.1,-1
900002728,00000001834,1999,VESTIBULAR / ENEM,2013,2,,REGULAR,-1,0,-4029,Homem,Branca,Somente escola privada,1995,18,-1996,6029,2013.2,-1
900000753,00000001835,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,2,7,Homem,Branca,Somente escola privada,1994,19,22,62058,2013.2,2016.2
900000987,00000001836,1999,VESTIBULAR,2009,1,,REGULAR,-1,0,-4020,Mulher,Branca,Somente escola privada,1987,22,-1988,69309,2009.1,-1
900001265,00000001837,2017,SISU,2016,2,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,-4,Homem,Branca,Somente escola privada,1999,17,15,77477,2016.2,2014.1
900001132,00000001838,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,6,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1992,19,22,6212,2011.2,2014.1
900001245,00000001839,1999,VESTIBULAR,2008,2,,REGULAR,-1,0,-4019,Homem,Não declarada,,1990,18,-1991,5765,2008.2,-1
900002400,00000001840,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2014,2,6,Homem,Branca,Somente escola privada,1987,25,27,,2012.1,2014.2
900000163,00000001841,1999,VESTIBULAR / ENEM,2013,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,1,7,Homem,Parda,,1989,24,27,7565,2013.1,2016.1
900000461,00000001842,2017,SISU,2014,2,5,REGULAR,-1,0,-4031,Homem,Parda,Somente escola pública,1994,20,-1995,61146,2014.2,-1
900001277,00000001843,2017,SISU,2020,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2019,1,-2,Homem,Parda,"Pública e privada, tendo ficado mais tempo em escola privada",2001,19,18,6254,2020.2,2019.1
900001775,00000001844,2017,SISU,2016,2,4,CANCELADO NOVO INGRESSO MESMO CURSO,2012,1,-8,Homem,Branca,Somente escola privada,1999,17,13,5564,2016.2,2012.1
900002353,00000001845,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,2,Homem,Branca,Somente escola privada,1987,26,27,6912,2013.2,2014.1
900002218,00000001846,1999,VESTIBULAR / ENEM,2011,2,,CANCELAMENTO POR ABANDONO,2012,2,3,Homem,Branca,Somente escola privada,1993,18,19,5953,2011.2,2012.2
900000920,00000001847,1999,VESTIBULAR / ENEM,2012,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2018,2,13,Homem,Parda,Somente escola pública,1996,16,22,6655,2012.2,2018.2
900001769,00000001848,2017,SISU,2016,2,2,REGULAR,-1,0,-4035,Homem,Branca,Somente escola privada,1993,23,-1994,5466,2016.2,-1
900002275,00000001849,2017,SISU,2020,2,,REGULAR,-1,0,-4043,Homem,Branca,Somente escola privada,2002,18,-2003,,2020.2,-1
900001040,00000001850,2017,SISU,2018,1,4,CANCELADO NOVO INGRESSO MESMO CURSO,2010,2,-14,Homem,Branca,Somente escola privada,2001,17,9,6065,2018.1,2010.2
900001571,00000001851,1999,VESTIBULAR,2010,1,,GRADUADO,2013,2,8,Homem,Branca,Somente escola pública,1986,24,27,5987,2010.1,2013.2
900000464,00000001852,1999,SISU,2016,1,5,CANCELAMENTO POR ABANDONO,2013,2,-4,Homem,Branca,,1997,19,16,61799,2016.1,2013.2
900001154,00000001853,2017,SISU,2015,2,,GRADUADO,2018,1,6,Homem,Parda,Somente escola pública,1993,22,25,6616,2015.2,2018.1
900002108,00000001854,2017,SISU,2021,1,5,CANCELAMENTO P/ SOLICITACAO ALUNO,2013,1,-15,Homem,Parda,Somente escola pública,2001,20,12,65357,2021.1,2013.1
900001123,00000001855,2017,SISU,2020,1,2,CANCELADO NOVO INGRESSO OUTRO CURSO,2017,1,-5,Homem,Amarela,Somente escola privada,1995,25,22,6670,2020.1,2017.1
900001216,00000001856,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Parda,Somente escola pública,2002,16,-2003,5318,2018.2,-1
900001145,00000001857,2017,SISU,2020,1,,CANCELAMENTO POR ABANDONO,2016,2,-6,Homem,Parda,Somente escola pública,2002,18,14,6181,2020.1,2016.2
900000664,00000001858,1999,VESTIBULAR,2010,2,,GRADUADO,2014,1,8,Mulher,Branca,Somente escola privada,1990,20,24,6859,2010.2,2014.1
900001536,00000001859,2017,SISU,2016,2,3,CANCELADO NOVO INGRESSO MESMO CURSO,2011,1,-10,Homem,Branca,Somente escola pública,1994,22,17,70596,2016.2,2011.1
900001272,00000001860,1999,VESTIBULAR / ENEM,2011,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,2,12,Homem,Amarela,Somente escola pública,1994,17,22,5872,2011.1,2016.2
900000634,00000001861,2017,REOPCAO,2018,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,2,-7,Homem,Branca,Somente escola pública,1993,25,21,75689,2018.2,2014.2
900000834,00000001862,1999,VESTIBULAR / ENEM,2013,1,,REGULAR,-1,0,-4028,Mulher,Branca,Somente escola pública,1995,18,-1996,5739,2013.1,-1
900001542,00000001863,1999,VESTIBULAR,2006,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2020,1,29,Homem,Parda,,1987,19,33,6905,2006.1,2020.1
900002430,00000001864,1999,VESTIBULAR / ENEM,2013,2,,GRADUADO,2015,1,4,Homem,Branca,Somente escola privada,1997,16,18,6394,2013.2,2015.1
900000709,00000001865,2017,VESTIBULAR / ENEM,2014,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,2,2,Mulher,Branca,Somente escola pública,1992,22,22,,2014.1,2014.2
900002131,00000001866,1999,SISU,2016,1,5,REGULAR,-1,0,-4034,Homem,Não declarada,,1999,17,-2000,61116,2016.1,-1
900000682,00000001867,1999,SISU,2015,1,3,CANCELAMENTO P/ MUDANCA CURSO,2009,1,-11,Homem,Branca,Somente escola privada,1996,19,13,62500,2015.1,2009.1
900002053,00000001868,2017,SISU,2020,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2012,1,-16,Homem,Branca,Somente escola privada,2003,17,9,588,2020.2,2012.1
900002230,00000001869,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Branca,Somente escola privada,1991,27,-1992,6391,2018.2,-1
900002650,00000001870,1999,VESTIBULAR,2006,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,1,21,Homem,Branca,Somente escola pública,1989,17,27,6370,2006.1,2016.1
900000318,00000001871,2017,SISU,2019,1,,GRADUADO,2017,1,-3,Homem,Branca,Somente escola pública,2000,19,17,67445,2019.1,2017.1
900000960,00000001872,2017,SISU,2014,2,2,REGULAR,-1,0,-4031,Homem,Parda,Somente escola privada,1989,25,-1990,6214,2014.2,-1
900001424,00000001873,2017,SISU,2020,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,1,-7,Homem,Parda,Somente escola privada,2002,18,14,6748,2020.1,2016.1
900000409,00000001874,1999,VESTIBULAR / ENEM,2012,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2015,1,7,Homem,Parda,Somente escola privada,1996,16,19,58803,2012.1,2015.1
900000585,00000001875,1999,VESTIBULAR,2010,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2017,2,15,Homem,Parda,Somente escola pública,1975,35,42,6256,2010.2,2017.2
900000792,00000001876,1999,VESTIBULAR,2009,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2009,1,0,Homem,Branca,Somente escola privada,1992,17,17,66114,2009.2,2009.1
900000565,00000001877,2017,SISU,2020,2,5,REGULAR,-1,0,-4043,Homem,Branca,Somente escola privada,1996,24,-1997,6196,2020.2,-1
900000825,00000001878,1999,VESTIBULAR,2007,2,,REGULAR,-1,0,-4017,Mulher,Parda,Somente escola privada,1982,25,-1983,66409,2007.2,-1
900002424,00000001879,2017,SISU,2018,2,5,CANCELADO NOVO INGRESSO MESMO CURSO,2013,1,-10,Homem,Branca,Somente escola pública,1999,19,14,55408,2018.2,2013.1
900001055,00000001880,1999,VESTIBULAR / ENEM,2012,1,,GRADUADO,2019,2,16,Homem,Indígena,Somente escola privada,1992,20,27,5434,2012.1,2019.2
900001301,00000001881,1999,SISU,2016,1,2,GRADUADO,2015,2,0,Homem,Não declarada,,1999,17,16,48547,2016.1,2015.2
900000308,00000001882,2017,SISU,2017,1,5,REGULAR,-1,0,-4036,Homem,Branca,Somente escola privada,1999,18,-2000,592,2017.1,-1
900000645,00000001883,2017,SISU,2019,2,4,REGULAR,-1,0,-4041,Homem,Parda,Somente escola privada,2001,18,-2002,6772,2019.2,-1
900001320,00000001884,1999,VESTIBULAR / ENEM,2012,2,,GRADUADO,2017,2,11,Homem,Branca,Somente escola privada,1992,20,25,6424,2012.2,2017.2
900001226,00000001885,2017,SISU,2020,1,5,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,2,-6,Homem,Parda,Somente escola pública,1977,43,39,70035,2020.1,2016.2
900001803,00000001886,1999,VESTIBULAR / ENEM,2011,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,1,11,Homem,Não declarada,,1988,23,28,5459,2011.1,2016.1
900002413,00000001887,1999,VESTIBULAR,2007,2,,REGULAR,-1,0,-4017,Homem,Não declarada,,1989,18,-1990,6228,2007.2,-1
900000890,00000001888,2017,SISU,2020,1,,GRADUADO,2020,1,1,Homem,Indígena,Somente escola privada,2002,18,18,6428,2020.1,2020.1
900001768,00000001889,2017,SISU,2019,2,4,CANCELAMENTO P/ SOLICITACAO ALUNO,2013,2,-11,Homem,Parda,Somente escola pública,2000,19,13,,2019.2,2013.2
900000563,00000001890,2017,SISU,2019,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,-9,Homem,Branca,Somente escola privada,2000,19,14,6466,2019.1,2014.1
900001505,00000001891,2017,SISU,2016,1,3,CANCELAMENTO P/ MUDANCA CURSO,2019,2,8,Homem,Branca,Somente escola privada,1996,20,23,5942,2016.1,2019.2
900001969,00000001892,2017,SISU,2015,2,,REGULAR,-1,0,-4033,Homem,Parda,Somente escola pública,1995,20,-1996,6212,2015.2,-1
900001903,00000001893,2017,VESTIBULAR / ENEM,2020,2,2,GRADUADO,2017,2,-5,Homem,Branca,,2003,17,14,6025,2020.2,2017.2
900000787,00000001894,1999,VESTIBULAR,2006,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,2,22,Homem,Não declarada,,1983,23,33,6008,2006.1,2016.2
900000649,00000001895,2017,SISU,2020,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2010,1,-19,Homem,Branca,Somente escola privada,2000,20,10,73084,2020.1,2010.1
900002720,00000001896,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,12,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola pública",1995,17,23,7414,2012.2,2018.1
900002118,00000001897,2017,VESTIBULAR / ENEM,2018,2,7,GRADUADO,2019,2,3,Homem,Parda,Somente escola privada,1996,22,23,61467,2018.2,2019.2
900000911,00000001898,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,5,Mulher,Branca,Somente escola privada,1994,17,19,65522,2011.2,2013.2
900000458,00000001899,2017,SISU,2021,1,4,REGULAR,-1,0,-4044,Homem,Não declarada,,1999,22,-2000,6205,2021.1,-1
900002320,00000001900,2017,SISU,2017,2,,REGULAR,-1,0,-4037,Homem,Não declarada,,1988,29,-1989,6073,2017.2,-1
900000185,00000001901,2017,SISU,2017,1,2,REGULAR,-1,0,-4036,Mulher,Parda,Somente escola pública,1997,20,-1998,61493,2017.1,-1
900000477,00000001902,2017,SISU,2019,1,,GRADUADO,2010,1,-17,Homem,Branca,Somente escola privada,1989,30,21,6032,2019.1,2010.1
900000009,00000001903,2017,SISU,2016,1,,REGULAR,-1,0,-4034,Homem,Parda,Somente escola privada,1998,18,-1999,7265,2016.1,-1
900001749,00000001904,1999,VESTIBULAR / ENEM,2013,1,,GRADUADO,2020,1,15,Homem,Branca,Somente escola privada,1996,17,24,707,2013.1,2020.1
900002550,00000001905,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Branca,,1993,19,-1994,6441,2012.2,-1
900000248,00000001906,1999,VESTIBULAR / ENEM,2011,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2016,2,11,Homem,Branca,Somente escola pública,1993,18,23,6561,2011.2,2016.2
900002419,00000001907,2017,SISU,2020,2,2,CANCELADO REPROVOU TODAS POR FALTAS,2013,1,-14,Mulher,Branca,Somente escola privada,2002,18,11,72033,2020.2,2013.1
900000584,00000001908,2017,SISU,2018,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,2,-2,Mulher,Parda,Somente escola privada,1997,21,19,5970,2018.1,2016.2
900000774,00000001909,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO REPROVOU TODAS POR FALTAS,2015,2,9,Homem,Branca,Somente escola privada,1992,19,23,70377,2011.2,2015.2
900001650,00000001910,2017,SISU,2016,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2014,2,-3,Homem,Parda,Somente escola privada,1995,21,19,62922,2016.2,2014.2
900000985,00000001911,1999,REOPCAO,2012,1,,GRADUADO,2013,2,4,Mulher,Branca,,1994,18,19,6316,2012.1,2013.2
900000757,00000001912,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2018,1,12,Homem,Não declarada,,1980,32,38,,2012.2,2018.1
900001166,00000001913,1999,SISU,2015,1,,GRADUADO,2017,2,6,Homem,Parda,Somente escola pública,1997,18,20,718,2015.1,2017.2
900001959,00000001914,1999,VESTIBULAR / ENEM,2012,2,,GRADUADO,2016,1,8,Mulher,Preta,Somente escola pública,1993,19,23,6866,2012.2,2016.1
900001064,00000001915,2017,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Parda,Somente escola pública,1998,19,-1999,61297,2017.1,-1
900000577,00000001916,2017,SISU,2015,2,,GRADUADO,2013,2,-3,Homem,Parda,,1983,32,30,71019,2015.2,2013.2
900000719,00000001917,1999,VESTIBULAR / ENEM,2011,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2013,2,6,Homem,Parda,Somente escola pública,1992,19,21,6966,2011.1,2013.2
900000619,00000001918,2017,SISU,2015,1,5,GRADUADO,2012,2,-4,Homem,Parda,Somente escola pública,1997,18,15,751,2015.1,2012.2
900001030,00000001919,1999,VESTIBULAR,2008,2,,GRADUADO,2011,2,7,Mulher,Parda,Somente escola pública,1989,19,22,6328,2008.2,2011.2
900002708,00000001920,1999,SISU,2014,2,,REGULAR,-1,0,-4031,Homem,Branca,Somente escola privada,1995,19,-1996,5783,2014.2,-1
900001234,00000001921,2017,SISU,2020,1,3,CANCELAMENTO P/ SOLICITACAO ALUNO,2011,2,-16,Mulher,Preta,Somente escola pública,2002,18,9,61370,2020.1,2011.2
900001705,00000001922,1999,VESTIBULAR,2008,1,,REGULAR,-1,0,-4018,Homem,Branca,,1991,17,-1992,6741,2008.1,-1
900002758,00000001923,1999,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Branca,Somente escola pública,1995,22,-1996,6463,2017.1,-1
900001668,00000001924,2017,SISU,2020,1,5,CANCELADO REPROVOU TODAS POR FALTAS,2017,1,-5,Homem,Branca,Somente escola pública,2001,19,16,61753,2020.1,2017.1
900000547,00000001925,2017,SISU,2018,2,5,CANCELADO REPROVOU TODAS POR FALTAS,2010,1,-16,Homem,Parda,Somente escola pública,1996,22,14,6504,2018.2,2010.1
900002706,00000001926,1999,VESTIBULAR / ENEM,2014,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2010,2,-6,Homem,Branca,Somente escola privada,1986,28,24,70541,2014.1,2010.2
900000421,00000001927,1999,VESTIBULAR,2007,1,,GRADUADO,2012,1,11,Mulher,Branca,,1989,18,23,6068,2007.1,2012.1
900000611,00000001928,2017,SISU,2016,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2010,1,-11,Homem,Parda,Somente escola pública,1998,18,12,6658,2016.1,2010.1
900002018,00000001929,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2016,2,11,Homem,Branca,Somente escola privada,1994,17,22,65152,2011.2,2016.2
900000328,00000001930,2017,SISU,2020,2,,GRADUADO,2011,2,-17,Homem,Não declarada,,2002,18,9,64647,2020.2,2011.2
900000370,00000001931,2017,SISU,2019,1,4,REGULAR,-1,0,-4040,Homem,Parda,Somente escola pública,2003,16,-2004,6447,2019.1,-1
900000454,00000001932,1999,SISU,2017,1,5,REGULAR,-1,0,-4036,Homem,Parda,Somente escola privada,1998,19,-1999,6486,2017.1,-1
900002423,00000001933,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Branca,Somente escola privada,1998,20,-1999,61908,2018.2,-1
900000517,00000001934,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Branca,Somente escola pública,1992,18,-1993,560,2010.1,-1
900001387,00000001935,1999,VESTIBULAR / ENEM,2012,2,,CANCELAMENTO POR ABANDONO,2012,1,0,Homem,Parda,Somente escola privada,1996,16,16,6690,2012.2,2012.1
900001433,00000001936,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,2,7,Homem,Parda,Somente escola pública,1994,19,22,,2013.2,2016.2
900001054,00000001937,2017,SISU,2018,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2011,1,-13,Homem,Parda,Somente escola privada,1997,21,14,6123,2018.1,2011.1
900001037,00000001938,2017,SISU,2015,1,,REGULAR,-1,0,-4032,Homem,Parda,,1995,20,-1996,65188,2015.1,-1
900002426,00000001939,1999,VESTIBULAR,2007,2,,GRADUADO,2011,1,8,Homem,Parda,Somente escola privada,1989,18,22,,2007.2,2011.1
900000246,00000001940,1999,SISU,2014,2,3,REGULAR,-1,0,-4031,Homem,Branca,Somente escola pública,1994,20,-1995,68483,2014.2,-1
900001052,00000001941,1999,VESTIBULAR / ENEM,2014,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2019,2,12,Homem,Não declarada,,1991,23,28,6681,2014.1,2019.2
900001748,00000001942,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Branca,Somente escola privada,2000,18,-2001,66773,2018.2,-1
900001532,00000001943,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2020,1,18,Homem,Branca,,1982,29,38,5723,2011.2,2020.1
900000178,00000001944,2017,SISU,2021,1,,REGULAR,-1,0,-4044,Homem,Não declarada,,2002,19,-2003,63898,2021.1,-1
900001417,00000001945,2017,SISU,2019,1,,CANCELADO REPROVOU TODAS POR FALTAS,2009,1,-19,Mulher,Branca,Somente escola privada,2002,17,7,580,2019.1,2009.1
900001897,00000001946,2017,SISU,2015,1,,REGULAR,-1,0,-4032,Homem,Parda,Somente escola privada,1993,22,-1994,644,2015.1,-1
900001654,00000001947,2017,SISU,2017,2,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,2,-1,Homem,Não declarada,Somente escola privada,2000,17,16,64896,2017.2,2016.2
900000509,00000001948,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Mulher,Parda,Somente escola pública,1990,20,-1991,6179,2010.1,-1
900000156,00000001949,2017,SISU,2020,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2017,2,-5,Homem,Branca,Somente escola pública,2003,17,14,672,2020.2,2017.2
900000125,00000001950,2017,SISU,2018,1,,REGULAR,-1,0,-4038,Homem,Branca,Somente escola privada,2002,16,-2003,69508,2018.1,-1
900002209,00000001951,1999,SISU,2017,2,2,GRADUADO,2017,1,0,Homem,Preta,Somente escola privada,2000,17,17,659,2017.2,2017.1
900000946,00000001952,2017,TRANSFERENCIA,2015,1,,GRADUADO,2019,2,10,Homem,Branca,Somente escola privada,1995,20,24,73743,2015.1,2019.2
